e, e_dot, e_int, stamp, 
0.09595344980338649, -0.06057826717206449, 0.02195278877179301, 306902000000, 
0.14489698941698492, 0.08561845866160711, 0.02400412606925828, 306970000000, 
0.1430806918938594, 0.15709080696824307, 0.025595408740948723, 307038000000, 
0.13889528811319307, -0.020005671012639503, 0.028458197961602493, 307140000000, 
0.13734517503988064, -0.019118389513262574, 0.027954743669795543, 307208000000, 
0.13469700416427033, -0.013994279829742476, 0.0273958311544896, 307276000000, 
0.1326538076660455, -0.015637891246117103, 0.0269797324580131, 307344000000, 
0.11570589455202107, -0.06330369870749752, 0.02553711375882246, 307446000000, 
0.14348263341788803, 0.036096085839475066, 0.02612282237573031, 307514000000, 
0.14516354503285545, 0.09819216826944792, 0.02695680486685097, 307582000000, 
0.14049311568897727, -0.009965059096369208, 0.02860928627598138, 307650000000, 
0.13703933011844738, -0.027080716381360226, 0.028179732722685338, 307752000000, 
0.136243088544596, -0.014166757147937581, 0.027585035623468042, 307786000000, 
0.1360490277609674, -0.0033010078582666282, 0.02728876309493405, 307888000000, 
0.12855422497985702, -0.02562954521579656, 0.026723089419028026, 307956000000, 
0.14518701160590752, 0.030459946149800448, 0.027319350956448794, 308058000000, 
0.14209126494538027, 0.04512346655174415, 0.02772216676874299, 308126000000, 
0.13850002287164798, -0.022289962447531824, 0.02838521996152905, 308228000000, 
0.135526887293272, -0.02188125884036089, 0.027741211674020015, 308296000000, 
0.13394407025244592, -0.01518650873067351, 0.027198065361157726, 308364000000, 
0.1283884170398777, -0.02379490084464771, 0.026523958305706374, 308466000000, 
0.13393287342654658, -3.7322752997800045e-05, 0.026417690714591345, 308534000000, 
0.12790869890885492, -0.0015990604367425536, 0.026015332625018612, 308636000000, 
0.1267583303014883, -0.02391514375019425, 0.025906660175792653, 308670000000, 
0.12239545460414658, -0.018377481015694475, 0.02513749892096599, 308772000000, 
0.11947127096680887, -0.024290197782264784, 0.024575003724829583, 308840000000, 
0.11736922751218781, -0.01675409030652923, 0.023949063538876218, 308908000000, 
0.11343286772404726, -0.02012801080920538, 0.023351557746869596, 308976000000, 
0.11175755042296642, -0.018705590297404633, 0.022837309710613433, 309044000000, 
0.10877670475803192, -0.015520543220051142, 0.022264474860336374, 309112000000, 
0.10594174766794162, -0.019386009183416004, 0.021765066856596, 309180000000, 
0.10362903047936234, -0.017158914262231928, 0.021223165527022393, 309248000000, 
0.09985533127899626, -0.020288054629817864, 0.020628407295086682, 309350000000, 
0.09794071265032, -0.01896105943014111, 0.020095004960578575, 309418000000, 
0.09588388223169009, -0.013238163491020583, 0.01957866174406709, 309486000000, 
0.30980479730444554, 0.7062136155137518, 0.03357529281243037, 309554000000, 
0.31605420602949175, 0.7339010793260056, 0.048116192371041824, 309656000000, 
0.3208139178698457, 0.036697068551333846, 0.0631115280802522, 309724000000, 
0.32639187104577627, 0.03445888338761508, 0.06421733299634091, 309792000000, 
0.3323694497259688, 0.03851843952041042, 0.06530501590943938, 309860000000, 
0.3287972534728141, 0.008017941423459352, 0.06583723828297061, 309928000000, 
0.41932052129963937, 0.2898369052455685, 0.07203248163322815, 310030000000, 
0.39345335863742714, 0.21552035054871022, 0.07610474222732537, 310098000000, 
0.38945781854652184, -0.09954234251039178, 0.08014877989890588, 310166000000, 
0.3768325057039199, -0.05540284311169078, 0.07731624552585792, 310234000000, 
0.3648412965444201, -0.08205507334033912, 0.07540877471965746, 310336000000, 
0.35069596894611044, -0.08712178919269824, 0.07282465141296336, 310404000000, 
0.3150690671593366, -0.16590743128361174, 0.06870708884332448, 310506000000, 
0.3625114078282492, 0.039384796273795875, 0.06855176292891307, 310574000000, 
0.35022444679923725, 0.11718459879966892, 0.06852032811912154, 310676000000, 
0.34335459474242047, -0.06385604361942909, 0.07040602995799379, 310744000000, 
0.33146230555178435, -0.062540470824843, 0.06833608980622947, 310846000000, 
0.32948359185578346, -0.046236676288790024, 0.06695336614333255, 310914000000, 
0.31066516635488317, -0.06932379732300394, 0.06477407091749673, 310982000000, 
0.3209646990584071, -0.02839630932458796, 0.06407423048460491, 311084000000, 
0.3110995162894803, 0.0014478331153237416, 0.06284862544685137, 311152000000, 
0.3005365180650704, -0.06809393664445551, 0.06217338222753052, 311220000000, 
0.29258643514969984, -0.06171027046593484, 0.06028149796695004, 311288000000, 
0.2793228121681991, -0.07071235298957108, 0.05816305102553129, 311390000000, 
0.27073890401026435, -0.07282510379811831, 0.05617654342187755, 311458000000, 
0.2701565828214626, -0.030554097822454995, 0.054681219933328404, 311526000000, 
0.25878071331162233, -0.03986063566214004, 0.053311746676223286, 311594000000, 
0.24618867773837205, -0.07989301694363515, 0.0516750649247638, 311696000000, 
0.24181800331857406, -0.05654236664349425, 0.04978582629123789, 311730000000, 
0.23443302177591618, -0.039185519874852894, 0.048162646855524155, 311798000000, 
0.22322636616166025, -0.06197212385637937, 0.04663182608374337, 311900000000, 
0.2139753819438911, -0.06819213277341696, 0.04477565132543117, 311968000000, 
0.2066605356234975, -0.055219435127209136, 0.042924152248603256, 312036000000, 
0.2005838234907379, -0.04463852817717736, 0.0414146494038751, 312104000000, 
0.19382463375205972, -0.04278633957145931, 0.04007126619108634, 312172000000, 
0.187332253538254, -0.04417189984161296, 0.03878271405207011, 312240000000, 
0.17328449454608164, -0.0684671306865936, 0.036962758789093025, 312342000000, 
0.16758715040133632, -0.06581701045639228, 0.03521359323237813, 312410000000, 
0.1616773195476786, -0.038690583328010085, 0.033503264299673104, 312478000000, 
0.1557859277187813, -0.03933740894185004, 0.03233669317785308, 312546000000, 
0.15029072001808008, -0.03795533176532843, 0.031183597818969334, 312614000000, 
0.14281796215298626, -0.04322655188598349, 0.029926307325989842, 312716000000, 
0.13988783864433374, -0.03467627124582114, 0.028866434721026672, 312784000000, 
0.13613448909347947, -0.02227824353168928, 0.027922685992719964, 312852000000, 
0.13024160937752816, -0.03215409755601861, 0.02708426247435609, 312954000000, 
0.11353609971047729, -0.07532796461000728, 0.02532747987876566, 313022000000, 
0.10728417351866493, -0.07652478619621077, 0.023404125507111358, 313124000000, 
0.10090857125358521, -0.04209176152297359, 0.021448589632181828, 313226000000, 
0.09641275676908179, -0.036238055831943804, 0.020307033436088796, 313294000000, 
0.0914135227129268, -0.03165016180219471, 0.019248990049039585, 313396000000, 
0.09134660001307515, -0.016887189186688783, 0.01861152529967225, 313430000000, 
0.08989149142035768, -0.0050734376418970495, 0.018176774276423974, 313532000000, 
0.08904847999515852, -0.0076604000597220905, 0.01801910476190609, 313600000000, 
0.08703327161780772, -0.00952739934183322, 0.01773154953555493, 313668000000, 
0.06974623758010468, -0.0643408080501795, 0.016388532612871393, 313736000000, 
0.06593692552126595, -0.0703211536551392, 0.014847762314611889, 313838000000, 
0.06251234117136206, -0.02411298802914204, 0.01321303361818218, 313906000000, 
0.05903885012745014, -0.022993584646052723, 0.01249920778800521, 313974000000, 
0.055746572622384694, -0.022552561829924562, 0.011819850928079793, 314042000000, 
0.05337718795475255, -0.0188722072423253, 0.011210840713639158, 314110000000, 
0.054330384630284945, -0.0047206266403324966, 0.010896943013828146, 314178000000, 
0.0544336959681011, 0.00352169337782852, 0.010809417903542572, 314280000000, 
0.052510538290875486, -0.006066154464698196, 0.010751641259284102, 314348000000, 
0.036727832005201244, -0.05901954654299953, 0.009578137750945188, 314416000000, 
0.03508848529590036, -0.058073509983250414, 0.008288457039465139, 314484000000, 
0.03264177692106773, -0.01362018361377837, 0.006963872948144622, 314586000000, 
0.03022124923714553, -0.01622412019584944, 0.006530100763607575, 314654000000, 
0.027753872842765093, -0.016293013594342137, 0.006041126600065224, 314722000000, 
0.027798100849709684, -0.008077161291452825, 0.005718214861974687, 314824000000, 
0.028634192785301216, 0.0029343998084537435, 0.0056124110985183995, 314892000000, 
0.029510117267033675, 0.005706721391079972, 0.005729494060136305, 314960000000, 
0.028563636833804584, -0.00023518650498877136, 0.005780529792409298, 315062000000, 
0.014534627747734064, -0.04991829839766537, 0.004840558789904821, 315130000000, 
0.014017576887982663, -0.04848686648607307, 0.003807722764634754, 315198000000, 
0.012703549955621396, -0.006103592640375559, 0.0027503836394225413, 315266000000, 
0.011141791604200368, -0.009585950945940983, 0.002524194563186962, 315334000000, 
0.009439443810548176, -0.010880353816910734, 0.002218985691357996, 315402000000, 
0.008100258767223645, -0.010138442789922411, 0.0019120996121314792, 315504000000, 
0.010347404162848961, 0.0030265345076692838, 0.0018591404493747187, 315572000000, 
0.010646813112631714, 0.008488514484693566, 0.001939631736180288, 315674000000, 
0.010660537120628422, 0.0010437765259315353, 0.0021103169597406065, 315742000000, 
-0.0002570967290178583, -0.03634636613883191, 0.0014033502336161519, 315810000000, 
-0.00033074116582310076, -0.03663759428817174, 0.0006715132817191642, 315912000000, 
-0.0010813314712597721, -0.0027474491408063795, -0.00011127795774004874, 315980000000, 
-0.0018285331127166904, -0.004992639822978632, -0.00021604038331997087, 316048000000, 
-0.002885983128250169, -0.006015505523301323, -0.00038638984748177546, 316116000000, 
-0.002865841721539364, -0.003457695362742245, -0.0005053571975004149, 316184000000, 
-0.0008496460773153025, 0.006787790169782888, -0.00044009806180698904, 316252000000, 
0.00036017741289995353, 0.010753397114797725, -0.00022368735906364752, 316320000000, 
0.0006102251265680536, 0.004866237346277853, 8.05043081018031e-06, 316422000000, 
0.0012855603845408625, 0.0030846099054696965, 0.00015039752826725798, 316490000000, 
-0.007075561347094306, -0.0256192882455412, -0.00034531838906569264, 316558000000, 
-0.00706563377065661, -0.02783731385065824, -0.0008570423155473369, 316626000000, 
-0.007609818641260313, -0.0017808576472200244, -0.0014500675839340818, 316694000000, 
-0.008183382285830154, -0.0037258283839118147, -0.0015239223131831385, 316762000000, 
-0.008791078947608444, -0.00393753435449377, -0.001638951991646594, 316864000000, 
-0.008825322784009715, -0.0021398016605985357, -0.0017199856011632208, 316932000000, 
-0.007027219746663982, 0.005879530669814874, -0.0016429080985521426, 317000000000, 
-0.0061639309815173515, 0.008871306008307878, -0.0014677649008127366, 317068000000, 
-0.0060553786087304, 0.0032394704597786075, -0.0012831019557941155, 317136000000, 
-0.005458733580962605, 0.002350658001849156, -0.0011785362114140237, 317204000000, 
-0.011098249351775058, -0.016809569143482195, -0.001507490769431204, 317306000000, 
-0.010913435150557316, -0.018182338565315703, -0.0018313612055529986, 317374000000, 
-0.011153207187292624, -0.00018319278505855388, -0.0022109927793083333, 317442000000, 
-0.011341877669182154, -0.001428141728749462, -0.002227234667135473, 317544000000, 
-0.011447663715873801, -0.0009815217619372578, -0.002262849904823239, 317646000000, 
-0.010378717139068572, 0.0032105351003786087, -0.0022112172349416353, 317714000000, 
-0.00880424133654334, 0.008811407931101542, -0.0020420414794323806, 317816000000, 
-0.008346661094515206, 0.006773520148511218, -0.0018353079713418078, 317884000000, 
-0.012078762274456034, -0.010915069793042317, -0.001948644313700972, 317952000000, 
-0.01147897320598279, -0.01044104037155861, -0.002126959771663602, 318054000000, 
-0.011180526068219732, 0.0029941206874543416, -0.0023158841032439037, 318156000000, 
-0.011244545846217036, 0.0007814245325525141, -0.002260269674694637, 318224000000, 
-0.011308845394901734, -0.0004277310889400088, -0.002248927820622567, 318292000000, 
-0.011157175124782426, 0.0002912357381153659, -0.00224737109106008, 318360000000, 
-0.00999476981362124, 0.004380251937601646, -0.0021640526888870265, 318428000000, 
-0.009338294263146474, 0.006062936205453173, -0.002032682613436676, 318496000000, 
-0.008917360921660511, 0.0035913629732024313, -0.0018833616665618817, 318598000000, 
-0.13633606743396742, -0.42332591056940316, -0.010306114841251627, 318666000000, 
-0.13910941242172192, -0.4339735050002047, -0.01895752271848999, 318734000000, 
-0.14206493932787334, -0.01909623964635306, -0.027834027945570845, 318802000000, 
-0.14546696459250597, -0.02119184056928014, -0.02844275442280675, 318870000000, 
-0.15092422281673767, -0.02953094496288111, -0.02923040844914113, 318972000000, 
-0.15612858770544757, -0.035538743709805365, -0.03016798500764608, 319040000000, 
-0.1369264907558807, 0.04665910686952324, -0.029598620085204395, 319108000000, 
-0.12172197728208256, 0.11468870141121672, -0.02765180371622739, 319176000000, 
-0.11492303558409123, 0.07334485057263158, -0.024904766908136967, 319278000000, 
-0.07353060553539015, 0.16063790582230805, -0.02067837456010426, 319346000000, 
-0.06364305876552578, 0.1709332560618848, -0.01680644665900048, 319414000000, 
-0.05506630059778639, 0.061547683125345864, -0.012815997659913488, 319516000000, 
-0.05412555704141819, 0.0317250057470253, -0.011522327760315358, 319584000000, 
-0.05278373756877619, 0.007608543430033994, -0.010798373013865385, 319652000000, 
-0.05191506095974907, 0.007368320272230407, -0.010588290371329563, 319720000000, 
-0.05794020141914524, -0.01718821283456351, -0.010842599996511366, 319788000000, 
-0.0642490029181958, -0.04111313986148909, -0.011606951019806007, 319890000000, 
-0.06364746882057071, -0.019024224671418215, -0.012389111543860782, 319958000000, 
-0.03000333361747598, 0.11415223100239939, -0.010526653690416166, 320060000000, 
-0.028325466174370373, 0.11774000882066778, -0.008131751240827803, 320128000000, 
-0.02306854897140842, 0.0231159488202252, -0.005426489917550318, 320230000000, 
-0.018464871929876114, 0.03286864748164753, -0.004657259138376993, 320298000000, 
-0.012664751160775367, 0.03467932603544351, -0.0036132114708039933, 320400000000, 
-0.015763492839842352, 0.009004596966779207, -0.0031262077286995887, 320468000000, 
-0.020712100171632164, -0.02682449670285599, -0.003276022944816659, 320570000000, 
-0.021387519820406986, -0.018746756601882113, -0.0038575408554587668, 320638000000, 
-0.02250041798458091, -0.005961059376495825, -0.004306669198441337, 320706000000, 
0.0028355004273133977, 0.08074340082573461, -0.002736829158511633, 320808000000, 
0.0033168639197257432, 0.08605760634768884, -0.0010898702425027847, 320876000000, 
0.0043139034816777055, 0.0049280101812143595, 0.0006977511885811231, 320944000000, 
0.007339413527124639, 0.013408498691329651, 0.0009980120619018725, 321012000000, 
0.008948507523248606, 0.015448680138569667, 0.0013734549688033965, 321080000000, 
0.010830592971209807, 0.011637264813617229, 0.0018079009347722033, 321148000000, 
0.007585123488854761, -0.00454461344797948, 0.0018242815988875449, 321216000000, 
0.022050927630826167, 0.03740111553205453, 0.002697776272726049, 321318000000, 
0.022755733460174343, 0.050568699904398606, 0.003492785638657018, 321386000000, 
0.02169318345235005, -0.0011924805949203865, 0.004433322969556704, 321454000000, 
0.02132234777331332, -0.0047779522895367394, 0.0043847509790558474, 321522000000, 
0.02131456401100773, -0.0012620648044744016, 0.004288673015778073, 321624000000, 
0.020806135455893937, -0.0017207077247312814, 0.004229536482680999, 321692000000, 
0.017715558861991276, -0.011996683830054847, 0.0039890838885928625, 321760000000, 
0.027877913392976628, 0.02357259312360897, 0.004426640514057456, 321828000000, 
0.02794527053336726, 0.03409903890458662, 0.004902582852555678, 321896000000, 
0.027200026252800047, -0.0022596238005886025, 0.0055348806786095954, 321964000000, 
0.027141513500739678, -0.002679190108758611, 0.005485787352460466, 321998000000, 
0.026421662613958508, -0.002594545462805131, 0.005384213491166549, 322066000000, 
0.02620327192164118, -0.003127471930328326, 0.005317763202422624, 322134000000, 
0.02588730423456642, -0.0017811945979736195, 0.0052341492513444075, 322202000000, 
0.022175271652122075, -0.013426667565063685, 0.004951056520555312, 322304000000, 
0.020849010542419055, -0.016794312307157888, 0.004594105761940503, 322406000000, 
0.019765420371106845, -0.008032837603384099, 0.0041859801710431984, 322474000000, 
-0.10304254932472723, -0.4129718662238209, -0.004161874560746755, 322576000000, 
-0.10698500317790172, -0.42250141183002854, -0.012684142142101474, 322644000000, 
-0.11217918811812355, -0.030455462644654412, -0.021480449374716833, 322746000000, 
-0.11576013066718738, -0.029250424964285537, -0.022328288130880843, 322814000000, 
-0.12178527481514823, -0.032020288990082246, -0.023314972906697276, 322916000000, 
-0.08610252378767069, 0.09885868959838895, -0.02157652861800042, 323018000000, 
-0.0688218936705165, 0.1765446038154391, -0.018447312818222362, 323086000000, 
-0.05710461999961647, 0.09665967929351409, -0.014135269163853577, 323154000000, 
-0.052402317494319006, 0.05473192058732498, -0.011888588744296798, 323222000000, 
-0.1584364517781891, -0.33777277259524213, -0.017862892618141637, 323290000000, 
-0.1538239013185838, -0.3380719460808827, -0.024310844706072796, 323358000000, 
-0.16114080814530918, -0.009014521223733585, -0.0315600774161388, 323460000000, 
-0.16859525495037087, -0.04923784543929018, -0.032237330960950925, 323528000000, 
-0.1729892409893311, -0.03949477614673976, -0.03351502027233408, 323596000000, 
-0.1679951016480722, 0.002000511007662261, -0.03397197317251828, 323664000000, 
-0.14658672591229938, 0.08800838359010577, -0.03250473790331351, 323698000000, 
-0.13830062125039055, 0.09898160132560545, -0.030192163254050806, 323732000000, 
-0.13604633686603074, 0.035134630154228796, -0.028062245601914712, 323766000000, 
-0.11556491459524998, 0.07578568885046859, -0.02599412484744475, 323834000000, 
-0.1089611286437644, 0.09028402740755448, -0.024038158673669673, 323936000000, 
-0.006827470835225613, 0.3624581458667479, -0.015423567604949333, 324004000000, 
0.002619244247674013, 0.3719345763047947, -0.007544623682087733, 324072000000, 
0.005040211488773982, 0.039558941079998654, 5.5465660081492156e-05, 324140000000, 
0.012836209939741217, 0.034056552306890676, 0.0013663777117459476, 324208000000, 
0.017708664652655637, 0.042228177212938846, 0.0023723390720780555, 324310000000, 
0.017743461567609753, 0.016357505426228453, 0.003219222410667107, 324378000000, 
0.0013110409471670526, -0.05465874568496195, 0.002450877811162163, 324446000000, 
-0.008755614132004208, -0.08833025233204654, 0.0006865925588515065, 324514000000, 
-0.01051286611250779, -0.03941302353224948, -0.0011971626198229964, 324616000000, 
-0.12576941009782394, -0.3900459865527324, -0.009669192689489063, 324684000000, 
-0.13314370278904542, -0.40876945558845873, -0.01796173193329181, 324752000000, 
-0.1378078255579389, -0.04012805153371657, -0.026448062562987217, 324854000000, 
-0.13985005217886148, -0.02235449796605356, -0.02738677203505639, 324922000000, 
-0.14029835331205565, -0.008301759180389112, -0.027863748736590404, 324990000000, 
-0.22207149254416514, -0.2740714678843455, -0.03348132653567215, 325058000000, 
-0.19901212219768638, -0.19571256295210246, -0.03742546453692715, 325126000000, 
-0.18337627455308714, 0.12898405997026, -0.04029732595299591, 325194000000, 
-0.18181031896819855, 0.05733934409829278, -0.03761324771459814, 325262000000, 
-0.1750863797575284, 0.0276329826518625, -0.03601819821858761, 325364000000, 
-0.1704798984217124, 0.03776806848828714, -0.03515843980982929, 325432000000, 
-0.14931616269007364, 0.0859007235581825, -0.03299216272462096, 325500000000, 
-0.14202850559424718, 0.09483797609155076, -0.03078830444706888, 325568000000, 
-0.20224283470796145, -0.17642224005962603, -0.03290583353281882, 325636000000, 
-0.19777191175454578, -0.185811353867662, -0.03613621680378363, 325738000000, 
-0.19459868664993474, 0.025480493526755705, -0.03964089554082947, 325806000000, 
-0.19433819340878555, 0.01144572781920076, -0.03911391945421774, 325874000000, 
-0.19667115420232673, -0.006908225174639959, -0.03904053561740314, 325942000000, 
-0.19470840214786267, -0.0012340291302570527, -0.03904784998393166, 326010000000, 
-0.17751072649343325, 0.06386809236297826, -0.03792601885624151, 326078000000, 
-0.16761905258633547, 0.09029783187175733, -0.035989212081842095, 326146000000, 
-0.19651128395719097, -0.06333519154585909, -0.03610940420246398, 326214000000, 
-0.1924075090751225, -0.08262818829595675, -0.037102523041243264, 326282000000, 
-0.18734549770679543, 0.030552620834651822, -0.03841761938260726, 326350000000, 
-0.18062392833785412, 0.03927860245756124, -0.037358462341318135, 326452000000, 
-0.1810781559461081, 0.020891139202291093, -0.036603172132717174, 326520000000, 
-0.17420318531286516, 0.021402476749963206, -0.035727017973121826, 326622000000, 
-0.18391587263858344, -0.009459055641584483, -0.03594648092650378, 326690000000, 
-0.17816226870134044, -0.01319694462825094, -0.03575208844351927, 326792000000, 
-0.17458094985263517, 0.031116409286494246, -0.0357772727461706, 326860000000, 
-0.17111994650855622, 0.023474407309280743, -0.03492421100416879, 326928000000, 
-0.1662298130482034, 0.02783712268143927, -0.03412871396062632, 327030000000, 
-0.16410113347048516, 0.023396043460236864, -0.03343005953514965, 327064000000, 
-0.15870698497865532, 0.025076093565160235, -0.03260252876648959, 327132000000, 
-0.15501178993703313, 0.03029781177817344, -0.03185466055907824, 327234000000, 
-0.15361331886920948, 0.016978887031486128, -0.031155472918993194, 327268000000, 
-0.1495134734133694, 0.018327721745545755, -0.030542572147974133, 327336000000, 
-0.14589434486820263, 0.025729913336689503, -0.029934742476718765, 327404000000, 
-0.14423936947068094, 0.01758034647562819, -0.029309812516816865, 327438000000, 
-0.14077070568827144, 0.017078797266437313, -0.02872696133514367, 327506000000, 
-0.13940526524448016, 0.01611368075400262, -0.028294356026895503, 327540000000, 
-0.1364833617141441, 0.014291146580424444, -0.02777728884312638, 327608000000, 
-0.12848577340839573, 0.03639830612028142, -0.02695829335780133, 327676000000, 
-0.1227737505878177, 0.045698703754421345, -0.025849525714023835, 327778000000, 
-0.11920720563339282, 0.030928559250009702, -0.024697781975307084, 327846000000, 
-0.11577659604822177, 0.023323848465319763, -0.02385050348462882, 327914000000, 
-0.11241610353796583, 0.022637006984756642, -0.02315999368130536, 327982000000, 
-0.10920229880383192, 0.021914324147966163, -0.022492999892667967, 328050000000, 
-0.10732439423714579, 0.016972364336066786, -0.02192951977192957, 328118000000, 
-0.09426399817706099, 0.04979433542256976, -0.020719379414535912, 328220000000, 
-0.09144849844026592, 0.052919652656266226, -0.019535792723631512, 328288000000, 
-0.08878294926787156, 0.018270163030631448, -0.018299696392346566, 328356000000, 
-0.08624206551519698, 0.017354776416896495, -0.01776490088155563, 328424000000, 
-0.08382030705416454, 0.016542140712356712, -0.017256354789148873, 328492000000, 
-0.08064869533594088, 0.01864456726418699, -0.016714071193686827, 328594000000, 
-0.08109079396888563, 0.009098376950929707, -0.016370653090599402, 328662000000, 
-0.06671788218578256, 0.04643604383386105, -0.015230491432707272, 328730000000, 
-0.06324518892878794, 0.059485350133658965, -0.01407025767223041, 328832000000, 
-0.061136836098770964, 0.01860348695670533, -0.012739993814222764, 328900000000, 
-0.05835129591871513, 0.016312976700242714, -0.01218222139641827, 329002000000, 
-0.056119607309914166, 0.016724095962855994, -0.011707182621826684, 329070000000, 
