e, e_dot, e_int, stamp, 
3.8096021190242317, 9.338242623613269e-08, 0.761920421160843, 301462000000, 
3.8096021052265394, -7.1745690869799246e-09, 0.7619204221086453, 301564000000, 
3.809602128858175, 3.277981145780965e-08, 0.7619204235405964, 301632000000, 
3.8096021352309073, 1.0001455959714652e-07, 0.7619204246210414, 301666000000, 
3.809657962255156, 0.0001861113232696591, 0.7619241484229493, 301734000000, 
3.8106583465347894, 0.0035207043462737175, 0.7619945629347236, 301802000000, 
3.814464183924569, 0.016020738898043046, 0.762318699514301, 301904000000, 
3.8161635800046714, 0.018350778232939884, 0.7627524073642687, 301938000000, 
3.819207736089383, 0.01581184054937938, 0.7633223666679081, 302006000000, 
3.8211698874918305, 0.01668769162386378, 0.7637694135723924, 302074000000, 
3.8220613071044167, 0.009511903383446393, 0.7641625953790421, 302176000000, 
3.821818462127784, 0.0021619154531782314, 0.764336643781602, 302210000000, 
3.820602176897778, -0.004863767355463011, 0.7642987964086653, 302278000000, 
3.818621519734545, -0.010656474644129924, 0.7640694772506738, 302346000000, 
3.814358379211312, -0.020812658954885894, 0.7635721383895756, 302448000000, 
3.8107561081605477, -0.026218038579991127, 0.7629157338070937, 302516000000, 
3.8067040643104972, -0.025514383002716023, 0.7621212367788239, 302584000000, 
3.8022397569259976, -0.028387837448500264, 0.7613133286264695, 302652000000, 
3.7973525179150225, -0.031171821318249176, 0.7604197559434345, 302720000000, 
3.79211130889157, -0.03376149344809232, 0.7594469055821728, 302788000000, 
3.7865604583364747, -0.03597353192849262, 0.7584016190095378, 302856000000, 
3.7777566668941955, -0.0478488066579145, 0.7570952289414826, 302958000000, 
3.7746938214452075, -0.039555456304224045, 0.7559340631117252, 302992000000, 
3.765187591616713, -0.04189691759160841, 0.7545092053304077, 303094000000, 
3.7586381121090127, -0.05351903112064941, 0.7532346350113955, 303162000000, 
3.7485745687426264, -0.055376742913622046, 0.7514933514978901, 303264000000, 
3.7417513709328207, -0.05628913725397311, 0.7499309367856307, 303332000000, 
3.731424040735982, -0.057168426688813945, 0.7481166653607619, 303434000000, 
3.7245169467679924, -0.057448080549427814, 0.7465128238957864, 303502000000, 
3.7141814094983645, -0.05747543745872571, 0.7446748264668226, 303604000000, 
3.703958733347234, -0.06852737806919418, 0.7428438059742394, 303706000000, 
3.697191095047593, -0.05663438150257161, 0.7410220825262127, 303774000000, 
3.6904351389503125, -0.04507864798973878, 0.7394389978230093, 303842000000, 
3.680409611821695, -0.055938277419659656, 0.7378690563879734, 303944000000, 
3.6738049827444375, -0.055433854019583485, 0.7363099822344297, 304012000000, 
3.6705283954742685, -0.03293738782475556, 0.7349828660026935, 304046000000, 
3.6640296468103024, -0.032584453113783475, 0.7338908683352673, 304114000000, 
3.6544496556715558, -0.05359579934237561, 0.7326005131970751, 304216000000, 
