imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
2.4817045123633426, 3.019330147395717, 1.1390542715203325, 298130000000, 
2.4817045069742933, 3.019330135403497, 1.139054275381986, 298164000000, 
2.4817045032863625, 3.019330127513857, 1.1390542792274374, 298198000000, 
2.481704497021306, 3.019330113735404, 1.1390542826224694, 298232000000, 
2.4817044941602355, 3.0193301074512306, 1.1390542865491131, 298266000000, 
2.4817044955778007, 3.019330110520711, 1.1390542903683878, 298300000000, 
2.4817045012711145, 3.01933012294643, 1.139054294041529, 298334000000, 
2.481704511465884, 3.0193301451270553, 1.139054298023319, 298368000000, 
2.48170452032941, 3.0193301641851042, 1.1390543052230477, 298436000000, 
2.4817045090177254, 3.0193301394510446, 1.1390543126489658, 298504000000, 
2.4817045128083697, 3.0193301476573873, 1.1390543239897712, 298606000000, 
2.4817045223271976, 3.0193301681302986, 1.1390543314672117, 298674000000, 
2.481704516393732, 3.019330155258095, 1.1390543386984446, 298742000000, 
2.4817045091869048, 3.019330139394421, 1.139054346160327, 298810000000, 
2.4817045767686015, 3.0193302831939075, 1.1390546163819664, 301326000000, 
2.481704585429856, 3.019330302033279, 1.1390546201114249, 301360000000, 
2.4817045917562783, 3.019330315474316, 1.1390546305093636, 301462000000, 
2.4817045845081145, 3.0193302996069598, 1.1390546414700946, 301564000000, 
2.4817045969854648, 3.0193303267981633, 1.1390546488623194, 301632000000, 
2.4817046004941763, 3.019330334164499, 1.1390546523441518, 301666000000, 
2.481730951267345, 3.019393838403655, 1.1019463361090578, 301734000000, 
2.482399991285307, 3.020577752708266, 1.012696179303405, 301802000000, 
2.4860447332446807, 3.025335557858681, 0.8249811070302877, 301904000000, 
2.4882871789470666, 3.027600769769001, 0.7494576976592269, 301938000000, 
2.4938565539627184, 3.0320110331932653, 0.5829674101062268, 302006000000, 
2.5000655446752753, 3.035446380063226, 0.4221009457027646, 302074000000, 
2.5101881962867156, 3.0386550885820163, 0.18791292637579302, 302176000000, 
2.513691214293955, 3.0391934747893763, 0.11128991478127194, 302210000000, 
2.5207251090675156, 3.039517951342366, -0.019087795375339577, 302278000000, 
2.527703162943839, 3.0390344893480408, -0.124159383678709, 302346000000, 
2.5379767097087393, 3.0369220572858917, -0.2832648705895532, 302448000000, 
2.544571619343247, 3.03466739985137, -0.3754424901709823, 302516000000, 
2.550933372398142, 3.0318931147859494, -0.44925799206308525, 302584000000, 
2.557077262062788, 3.0286423195584202, -0.5295884963691712, 302652000000, 
2.5629328485102683, 3.0248905023380437, -0.6121827569394036, 302720000000, 
2.568472971404203, 3.0207039335680723, -0.6868956767687907, 302788000000, 
2.573676950421747, 3.0161250150704384, -0.7563349873432997, 302856000000, 
2.5808814174593104, 3.00863515911669, -0.8588220170792215, 302958000000, 
2.583104403974901, 3.0059686944634603, -0.8967630712934959, 302992000000, 
2.5891587211842886, 2.997513816721849, -1.0036540113334997, 303094000000, 
2.5926908287847694, 2.991554464759649, -1.0704397957354659, 303162000000, 
2.597230602531115, 2.9822131653348096, -1.168941771253329, 303264000000, 
2.5997376329886523, 2.9757618174840785, -1.2330542330434964, 303332000000, 
2.6027501721263273, 2.965836849002594, -1.3234971468493315, 303434000000, 
2.6042540271042203, 2.9590943301964256, -1.3797265080652126, 303502000000, 
2.605822651127146, 2.9488657045963964, -1.4588317405603275, 303604000000, 
2.6066541821981852, 2.9386012861012714, -1.5095080408075967, 303706000000, 
2.606993257204842, 2.9317624126190487, -1.5361712493639306, 303774000000, 
2.607121948483052, 2.9248919368874082, -1.5732710643519525, 303842000000, 
2.6068212849527885, 2.914594333387642, -1.6265408153126577, 303944000000, 
2.6063182004049197, 2.9077465769824427, -1.6619984126809841, 304012000000, 
2.605979752061947, 2.9043306153776545, -1.6785618274214174, 304046000000, 
2.605123268568493, 2.8975161195006147, -1.7145504801707703, 304114000000, 
2.603501798474924, 2.8873932857539977, -1.7398668223952378, 304216000000, 
2.6022933927875003, 2.880670152511466, -1.7572660919978713, 304284000000, 
2.6009393885421703, 2.873948487939504, -1.7877884115797404, 304352000000, 
2.5993808002453114, 2.867278468613845, -1.8115504131592672, 304420000000, 
2.5976469744112047, 2.8606471694153788, -1.8427584033313935, 304488000000, 
2.595727715353286, 2.8540713026749915, -1.8676182773029073, 304556000000, 
2.592519655987295, 2.84431464315038, -1.9054636565612713, 304658000000, 
2.590282203541534, 2.8378880733928264, -1.9058495781427296, 304726000000, 
2.5880156074604317, 2.8314514118971226, -1.9165094190865486, 304794000000, 
2.585610995867555, 2.8250500136221706, -1.939611166390088, 304862000000, 
2.5831186609154786, 2.818695640679124, -1.9525485167727465, 304930000000, 
2.5805215489770474, 2.8123805580062466, -1.9678896023548782, 304998000000, 
2.576467177186391, 2.802977140324298, -1.9889521696200254, 305100000000, 
2.5736422368127267, 2.7967626647634516, -2.003881360830279, 305168000000, 
2.5708128713523193, 2.7905935152251082, -1.9949353041061024, 305236000000, 
2.5694218705659893, 2.7874982204939154, -1.9915349447498074, 305270000000, 
2.5666142963799663, 2.781283576661544, -2.0027314538098837, 305338000000, 
2.5637440733124777, 2.7751069724362836, -2.007212205170274, 305406000000, 
2.5608348176163642, 2.7689444205805662, -2.0165462364365214, 305474000000, 
2.556401093069612, 2.759742851506481, -2.0239756843270293, 305576000000, 
2.551850980144645, 2.750577032945123, -2.0415477272830076, 305678000000, 
2.548795186931539, 2.744529451926353, -2.027294468620176, 305746000000, 
2.5458457999121227, 2.7384269910723025, -2.0169654561946255, 305814000000, 
2.5414576495989474, 2.729217557094607, -2.017722794751444, 305916000000, 
2.5385244087782337, 2.7230851812767662, -2.015956586945416, 305984000000, 
2.5355911741935224, 2.7169508921422545, -2.016722644778783, 306052000000, 
2.532667896372861, 2.7108145719933465, -2.01474372402721, 306120000000, 
2.5282570917566995, 2.701608175021849, -2.0194625424603276, 306222000000, 
2.5267724236141493, 2.698540224494978, -2.023836660241455, 306256000000, 
2.5238429769037087, 2.692442711361306, -2.0045029408585298, 306324000000, 
2.5210379412419304, 2.686272798198044, -1.9928556612988344, 306392000000, 
2.518296277286235, 2.6800706630931503, -1.9830650055216592, 306460000000, 
2.5155679295751545, 2.6738434391013794, -1.9825011047467482, 306528000000, 
2.512867126067826, 2.667613205041841, -1.9777640354698482, 306596000000, 
2.5101904348174373, 2.6613723388638464, -1.97300299683109, 306664000000, 
2.5075381906975442, 2.6551139204308725, -1.971690345005277, 306732000000, 
2.504879602450891, 2.648852572174232, -1.9728139030159508, 306800000000, 
2.501036799191239, 2.639463639903057, -1.9438202070267805, 306902000000, 
2.4985999272291965, 2.6331430287426585, -1.9301415477454478, 306970000000, 
2.496243990548459, 2.6267769152967344, -1.9240518778370788, 307038000000, 
2.4927671369272346, 2.6172097512759955, -1.9132289549150592, 307140000000, 
2.490502847355718, 2.610810232127041, -1.9071683829250539, 307208000000, 
2.4882893339078103, 2.604395205196953, -1.8999703236651617, 307276000000, 
2.4861017695419503, 2.597970814533863, -1.8932000395569795, 307344000000, 
2.483032035023484, 2.5882902102700815, -1.8696961666727636, 307446000000, 
2.4810932890761737, 2.58180375220804, -1.853555147278103, 307514000000, 
2.4792015514025136, 2.5752774941069334, -1.850783075957102, 307582000000, 
2.477359583628851, 2.5687497694685626, -1.8416106391867542, 307650000000, 
2.474679520433623, 2.5589285980426553, -1.831267177368047, 307752000000, 
2.4738102799103543, 2.5556478164690257, -1.8281435713980345, 307786000000, 
2.4712493275675964, 2.5457891084405255, -1.8207238924101057, 307888000000, 
2.4696130590723864, 2.5392127989126885, -1.8083567970384071, 307956000000, 
2.467295089403876, 2.5293058968750053, -1.7946833100642277, 308058000000, 
2.4658106611981876, 2.5226842601033526, -1.7870897583829903, 308126000000, 
2.463674822611392, 2.512730469244189, -1.7766475437866023, 308228000000, 
2.462312223896806, 2.50608317454098, -1.7690317101779445, 308296000000, 
