e, e_dot, e_int, stamp, 
0.26937092328466394, -0.031098892724423788, 0.05511813816248433, 54241000000, 
0.24274540622489416, -0.1198505060857193, 0.052721125837344535, 54275000000, 
0.2243314554745558, -0.15013155936702716, 0.04909651899894093, 54309000000, 
0.2146156231230517, -0.09376594367280815, 0.04544616565483344, 54343000000, 
0.1992280135138325, -0.08367813986907761, 0.04254500614076266, 54377000000, 
0.18161415497123795, -0.11000489383937921, 0.03969718610720815, 54411000000, 
0.168597210639397, -0.10210267624811836, 0.03662929194163116, 54445000000, 
0.1565231479270773, -0.08363669014720215, 0.03378230090251415, 54479000000, 
0.22234616446093278, 0.17916317940511925, 0.03649776820182714, 54513000000, 
0.22096148538999427, 0.2147944582097232, 0.03998871985186696, 54547000000, 
0.22358040004209753, 0.004114118603882518, 0.044459203326201645, 54581000000, 
0.21796852440396422, -0.009976536620100174, 0.044167360655737065, 54615000000, 
0.2117615152186328, -0.03939628274488247, 0.04355402931097963, 54649000000, 
0.2103312763483644, -0.025457493518666052, 0.042670754398064094, 54683000000, 
0.20853157654127868, -0.010766462257847017, 0.04204162454055173, 54717000000, 
0.20471999955899034, -0.018704255964580214, 0.04157219016324223, 54751000000, 
0.20203438222794934, -0.021657314377764487, 0.041019063888547896, 54785000000, 
0.2006512048239249, -0.013562649116884798, 0.040493705774057635, 54819000000, 
0.27097254804958026, 0.22979388607210308, 0.04491054234009697, 54853000000, 
0.2684771690157098, 0.2260865473059496, 0.04934006145928099, 54887000000, 
0.2650333240580224, -0.01979741330519295, 0.05363220274155416, 54921000000, 
0.2588973381966914, -0.03193276939672788, 0.05282718875136158, 54955000000, 
0.2535917338431305, -0.03813863404963961, 0.05183482640652295, 54989000000, 
0.2498557113582367, -0.030138756128182398, 0.05082298555987057, 55023000000, 
0.2457937598164231, -0.02599324675569133, 0.04994941366785269, 55057000000, 
0.24147260468536352, -0.02794368890957725, 0.04914147172400155, 55091000000, 
0.23789600801538385, -0.02632583933679748, 0.04834415816781137, 55125000000, 
0.2348019967464478, -0.022235359796385728, 0.04761137396314634, 55159000000, 
0.23171775164123054, -0.020594187913844375, 0.046961050426870814, 55193000000, 
0.2857540118747445, 0.16984005042765557, 0.05015158401749485, 55227000000, 
0.28090284626152723, 0.16395031540098895, 0.05322497398516681, 55261000000, 
0.2740645054667624, -0.03896502135994018, 0.056048090906868936, 55295000000, 
0.2680529524290918, -0.042832979441451514, 0.05486802027715876, 55329000000, 
0.26318963491549313, -0.036249568504230965, 0.05368713952075648, 55363000000, 
0.25780541415387254, -0.03415846091739746, 0.05260320009989717, 55397000000, 
0.2525125460844031, -0.035590296103633436, 0.05156717301025125, 55431000000, 
0.24810687049855784, -0.03232847885104898, 0.05056165538245557, 55465000000, 
0.2438327842696515, -0.028932539382505357, 0.0496301467235075, 55499000000, 
0.23956012453318676, -0.02848915321790361, 0.04876665195342641, 55533000000, 
0.23521282190323511, -0.028733207888054595, 0.04790704871373822, 55567000000, 
0.27176401988796406, 0.10734631784925767, 0.049769131088292395, 55601000000, 
0.26577559062238687, 0.10187589573050586, 0.0515168288275724, 55635000000, 
0.25825796638444787, -0.04502017834505397, 0.05305317179298658, 55669000000, 
0.25116995164363776, -0.04868546326249704, 0.0516802339100315, 55703000000, 
0.24498621442733137, -0.044239173190388316, 0.0502942754970278, 55737000000, 
0.23908495578166367, -0.04028331953991363, 0.04901607479017552, 55771000000, 
0.23353729254090982, -0.038163072954738496, 0.04784056418332699, 55805000000, 
0.22859253735617413, -0.03497472808496512, 0.04674765237858317, 55839000000, 
0.2240696271868926, -0.03155888451339073, 0.045746630472265105, 55873000000, 
0.21957268642564964, -0.030066169768414957, 0.04481565673124776, 55907000000, 
0.2152437283366062, -0.029419662834287985, 0.04392573612994323, 55941000000, 
0.21126998034644195, -0.027675686930692295, 0.04307242634057985, 55975000000, 
0.20742373760165078, -0.02606663578318476, 0.04226249641897993, 56009000000, 
0.22993066083189206, 0.062202268284833696, 0.04324162525199898, 56043000000, 
0.22449634614298586, 0.05690869513778359, 0.04412338297176858, 56077000000, 
0.21843740766884479, -0.03831084387682426, 0.044857627642914844, 56111000000, 
0.21248750265612837, -0.04002947828952497, 0.04369475043119727, 56145000000, 
0.2068052662697678, -0.03877380466358993, 0.04251534510631606, 56179000000, 
