imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, x, y, stamp, 
-0.01251894235610962, -0.0019780397415161133, -0.006050843803103548, -0.0, -0.00020797744543427882, 0.0, 1.2998590339642426e-05, 0.0, 1700084048352885941, 
-0.00888073444366455, -0.00018042325973510742, -0.007286568425402613, -8.44447443160617e-12, -0.0005076267237965788, 1.6635204641019104e-08, 3.2198385718032396e-05, -1.4014166543860708e-14, 1700084048396888689, 
0.0021759867668151855, 0.010831058025360107, -0.003197519034809084, 2.740888377198015e-09, -0.000504290732607506, -5.435135329625961e-06, 3.0453216132975708e-05, 1.9088347858925305e-11, 1700084048446906321, 
0.00283658504486084, 0.019214391708374023, -0.0006148811810935319, 2.4969556390058936e-09, -0.0003444702623114304, -7.24868272300508e-06, 1.461069523995523e-05, 4.714898135704822e-11, 1700084048496829611, 
1.1985379457473755, -0.3668860197067261, 0.5076846186563345, -0.0006392390200754904, 0.027862015876762573, -0.022943028347371927, -0.001680522762570404, 1.2966778905084013e-07, 1700084048547289593, 
0.5948734879493713, -0.3106305003166199, 0.5440079932244122, -0.011677937077542631, 0.06851365039840723, -0.17044686729776282, -0.0006233640131197388, -3.668756118124239e-05, 1700084048592643766, 
0.5778077244758606, -0.7013818621635437, 0.5605013435192913, -0.07297763602936261, 0.1685113039148442, -0.43307264458793376, 0.012104455917846691, -0.0004448651770417255, 1700084048706910154, 
0.3453254699707031, -0.5378724932670593, 0.47154700387983584, -0.18461992077172895, 0.26229839389726084, -0.7038545605583936, 0.03481120334006971, -0.0024114451196482482, 1700084048796879401, 
0.30315226316452026, -0.2998781204223633, 0.3988576181267167, -0.2620381395154911, 0.2749047848005054, -0.9531959936806795, 0.0565114196279924, -0.00684558146444727, 1700084048896850049, 
-0.2889487147331238, -0.49676305055618286, 0.10885336152241626, -0.3711631767269524, 0.3147732710578543, -1.179144517193564, 0.08473915193258338, -0.014883227324474647, 1700084049106892691, 
0.11608028411865234, -0.4289504885673523, 0.11080155016462204, -0.39363007835066144, 0.30136724179598356, -1.306147529521928, 0.11010611876465744, -0.026362442209589474, 1700084049196950045, 
-0.15518039464950562, -0.14709579944610596, -0.006563119606260326, -0.28677590411520576, 0.22181679524580422, -1.2928502722141382, 0.1298406008611484, -0.03853597201835676, 1700084049296857745, 
-0.24867403507232666, 0.09961062669754028, -0.11500946586113589, -0.14623498336936788, 0.11241199145820087, -1.3008841981395172, 0.1406838717414607, -0.0479644679736521, 1700084049392365523, 
-0.2096654772758484, -0.6840203404426575, -0.14365454422897225, -0.37579117619361246, 0.29318826851613655, -1.281740153163494, 0.1602511426921406, -0.06478638485293076, 1700084049506990586, 
-0.31450724601745605, -0.1478428840637207, -0.21892031594353198, -0.2599677250391154, 0.22812401809116603, -1.1395894532035797, 0.17780776148231314, -0.0859887020654454, 1700084049596891267, 
-0.24322175979614258, -0.6095734238624573, -0.22234709995849508, -0.3771652495809394, 0.32062491443968744, -1.1763441722551717, 0.1942831435906122, -0.11167989697046374, 1700084049696866304, 
-0.3122899532318115, -0.5088835954666138, -0.2575976338902977, -0.3914084471184578, 0.34594784256777755, -1.1314088395905335, 0.21022023171799764, -0.14420647377380333, 1700084049792887361, 
0.5067744851112366, -0.023281872272491455, 0.060635741464596604, -0.2400141689423218, 0.2555629567348185, -0.9391586793674849, 0.2204327577727037, -0.17265302668572857, 1700084049907918382, 
-0.03398549556732178, -0.2835031747817993, 0.021885655072033737, -0.24578647643935989, 0.28498328690269314, -0.8624592659824402, 0.2278683738445963, -0.20023959348079326, 1700084049996898184, 
-0.39440858364105225, -0.13013124465942383, -0.1548157861089315, -0.21123129707998514, 0.27066240311881495, -0.7804234893579185, 0.2330147587766635, -0.2289621715010045, 1700084050096881460, 
0.2344633936882019, 0.06565588712692261, 0.007980719597027258, -0.15946005849822523, 0.23313246173300095, -0.6839890820560616, 0.23529529992385267, -0.254131050131472, 1700084050193956294, 
-0.6123973727226257, -0.3984133005142212, -0.24992872403385527, -0.20757168940741932, 0.3036782575571009, -0.6835250276960952, 0.23640846518414846, -0.285637606085719, 1700084050307912778, 
-0.343630850315094, -0.21244990825653076, -0.2883631133063284, -0.20183717854368702, 0.29942316248049744, -0.6740867235240474, 0.23482509853051414, -0.31837567863592015, 1700084050396902043, 
0.2526666522026062, 0.2931517958641052, -0.06419543257353907, -0.1192218173213491, 0.1957146958545498, -0.6091612936922822, 0.2318288650124242, -0.33951621246950986, 1700084050496876741, 
0.05547541379928589, 0.16579514741897583, -0.014334555783386847, -0.1113646396776846, 0.17670860962177343, -0.6302162634636147, 0.228346999769096, -0.35681326076092734, 1700084050593664348, 
-0.42564594745635986, -0.5439746379852295, -0.18111403625316583, -0.2032565883297891, 0.30276914870428595, -0.6713252958553892, 0.22140191085127892, -0.3882327458634091, 1700084050707923416, 
-0.10908949375152588, -0.7663418054580688, -0.14383593822422963, -0.29877020552337946, 0.41477443965995386, -0.7203197134527417, 0.20862874744716928, -0.42981625928697664, 1700084050796939725, 
-0.12885242700576782, -0.4663528800010681, -0.13716135014994785, -0.2982278431239702, 0.40672031896653843, -0.7332504161133536, 0.192775914786558, -0.4686824966690093, 1700084050896907833, 
-0.4462594985961914, -0.19313663244247437, -0.27040886503080375, -0.23411020944107427, 0.34136367582146027, -0.6858087899297124, 0.17650194146076512, -0.501811217181421, 1700084050993456869, 
